cls_loss,epoch,step,val_acc
0.7600735425949097,0,49,
0.35855409502983093,0,99,
0.34604018926620483,0,149,
0.2829180955886841,0,199,
,0,234,0.9210000038146973
0.26280105113983154,1,249,
0.2725215554237366,1,299,
0.25723129510879517,1,349,
0.20727097988128662,1,399,
0.2156100571155548,1,449,
,1,469,0.9394000172615051
0.15091344714164734,2,499,
0.2171289026737213,2,549,
0.20491735637187958,2,599,
0.1990128606557846,2,649,
0.24511824548244476,2,699,
,2,704,0.947700023651123
0.16184507310390472,3,749,
0.1712384819984436,3,799,
0.15771596133708954,3,849,
0.19641214609146118,3,899,
,3,939,0.953499972820282
