cls_loss,epoch,step,val_acc
0.9212397933006287,0,49,
0.4274584949016571,0,99,
0.3014570474624634,0,149,
0.2987174093723297,0,199,
,0,234,0.9171000123023987
0.2828938364982605,1,249,
0.2670142352581024,1,299,
0.2740063965320587,1,349,
0.2303534597158432,1,399,
0.23792946338653564,1,449,
,1,469,0.9351000189781189
0.24820278584957123,2,499,
0.2844799757003784,2,549,
0.15569531917572021,2,599,
0.18136852979660034,2,649,
0.21819230914115906,2,699,
,2,704,0.9455000162124634
0.20453907549381256,3,749,
0.1782873123884201,3,799,
0.1674818992614746,3,849,
0.1864321380853653,3,899,
,3,939,0.9534000158309937
0.10686294734477997,4,949,
0.224435955286026,4,999,
0.19457277655601501,4,1049,
0.11198777705430984,4,1099,
0.1786051094532013,4,1149,
,4,1174,0.9564999938011169
0.12809324264526367,5,1199,
0.10867540538311005,5,1249,
0.2316819280385971,5,1299,
0.2621275782585144,5,1349,
0.15010499954223633,5,1399,
,5,1409,0.9587000012397766
0.06382797658443451,6,1449,
0.11315110325813293,6,1499,
0.13645529747009277,6,1549,
0.11326012760400772,6,1599,
,6,1644,0.9620000123977661
0.06999664753675461,7,1649,
0.1047772467136383,7,1699,
0.18531939387321472,7,1749,
0.10509061813354492,7,1799,
0.1777109056711197,7,1849,
,7,1879,0.965399980545044
0.15237422287464142,8,1899,
0.1390966922044754,8,1949,
0.1518212854862213,8,1999,
0.09631667286157608,8,2049,
0.11802475154399872,8,2099,
,8,2114,0.9653000235557556
0.11178333312273026,9,2149,
0.13038085401058197,9,2199,
0.12749521434307098,9,2249,
0.12546199560165405,9,2299,
0.15961596369743347,9,2349,
,9,2349,0.9682999849319458
0.12796038389205933,10,2399,
0.0859314426779747,10,2449,
0.09019505232572556,10,2499,
0.09657956659793854,10,2549,
,10,2584,0.9684000015258789
0.08672533929347992,11,2599,
0.09475743025541306,11,2649,
0.07519296556711197,11,2699,
0.1402668058872223,11,2749,
0.10245656222105026,11,2799,
,11,2819,0.9697999954223633
0.10530287027359009,12,2849,
0.07837856560945511,12,2899,
0.11774905771017075,12,2949,
0.08405452966690063,12,2999,
0.11105469614267349,12,3049,
,12,3054,0.9722999930381775
0.08411318063735962,13,3099,
0.07265226542949677,13,3149,
0.08700694888830185,13,3199,
0.06567665189504623,13,3249,
,13,3289,0.9707000255584717
0.08569303900003433,14,3299,
0.08109597116708755,14,3349,
0.08761683106422424,14,3399,
0.037198279052972794,14,3449,
0.08512286096811295,14,3499,
,14,3524,0.972599983215332
0.08244087547063828,15,3549,
0.08203354477882385,15,3599,
0.09348706156015396,15,3649,
0.05654425173997879,15,3699,
0.07814490050077438,15,3749,
,15,3759,0.9732000231742859
0.08202893286943436,16,3799,
0.057833775877952576,16,3849,
0.057923901826143265,16,3899,
0.10437657684087753,16,3949,
,16,3994,0.9747999906539917
0.03555903211236,17,3999,
0.06814991682767868,17,4049,
0.07635043561458588,17,4099,
0.059002835303545,17,4149,
0.08359478414058685,17,4199,
,17,4229,0.9732999801635742
0.0640137568116188,18,4249,
0.08073177188634872,18,4299,
0.1114475280046463,18,4349,
0.05312109366059303,18,4399,
0.08457597345113754,18,4449,
,18,4464,0.9736999869346619
0.052960414439439774,19,4499,
0.03722153976559639,19,4549,
0.11278985440731049,19,4599,
