cls_loss,epoch,step,val_acc
0.8902322053909302,0,49,
0.4637819230556488,0,99,
0.3712855875492096,0,149,
0.318008691072464,0,199,
,0,234,0.9189000129699707
0.33822688460350037,1,249,
0.2681330740451813,1,299,
0.28289756178855896,1,349,
0.2671058475971222,1,399,
0.206951305270195,1,449,
,1,469,0.9379000067710876
0.20698891580104828,2,499,
0.22922737896442413,2,549,
0.2177666276693344,2,599,
0.1850297600030899,2,649,
0.16404913365840912,2,699,
,2,704,0.9498999714851379
0.1789139360189438,3,749,
0.1302238255739212,3,799,
0.13436496257781982,3,849,
0.11951050907373428,3,899,
,3,939,0.9546999931335449
0.1573895514011383,4,949,
0.16226638853549957,4,999,
0.08670176565647125,4,1049,
0.1732090264558792,4,1099,
0.08588270097970963,4,1149,
,4,1174,0.9606999754905701
0.12965711951255798,5,1199,
0.1077074483036995,5,1249,
0.14674068987369537,5,1299,
0.1347486972808838,5,1349,
0.11528553068637848,5,1399,
,5,1409,0.9660000205039978
0.12328790873289108,6,1449,
0.12594585120677948,6,1499,
0.11071652919054031,6,1549,
0.1417749971151352,6,1599,
,6,1644,0.9667999744415283
0.08824454247951508,7,1649,
0.06860484182834625,7,1699,
0.17140533030033112,7,1749,
0.1386842280626297,7,1799,
0.15002013742923737,7,1849,
,7,1879,0.9675999879837036
0.09444503486156464,8,1899,
0.10567034035921097,8,1949,
0.08828602731227875,8,1999,
0.10143227130174637,8,2049,
0.06534648686647415,8,2099,
,8,2114,0.9696000218391418
0.08802588284015656,9,2149,
0.07309020310640335,9,2199,
0.09361971914768219,9,2249,
0.12004853785037994,9,2299,
0.06489712744951248,9,2349,
,9,2349,0.970300018787384
0.1256619095802307,10,2399,
0.09925679117441177,10,2449,
0.054195336997509,10,2499,
0.10399731993675232,10,2549,
,10,2584,0.9725000262260437
0.04446577653288841,11,2599,
0.0725724920630455,11,2649,
0.08006186038255692,11,2699,
0.065987229347229,11,2749,
0.0666884258389473,11,2799,
,11,2819,0.9729999899864197
0.07711063325405121,12,2849,
0.05371493473649025,12,2899,
0.05527140200138092,12,2949,
0.06712309271097183,12,2999,
0.06379085779190063,12,3049,
,12,3054,0.974399983882904
0.09144087135791779,13,3099,
0.07209599018096924,13,3149,
0.05165759101510048,13,3199,
0.04451248422265053,13,3249,
,13,3289,0.9735999703407288
0.05998394638299942,14,3299,
0.03178389370441437,14,3349,
0.044848959892988205,14,3399,
0.06017778441309929,14,3449,
0.08263447880744934,14,3499,
,14,3524,0.9751999974250793
