cls_loss,epoch,step,val_acc
2.3143837451934814,0,49,
2.2811036109924316,0,99,
2.3093695640563965,0,149,
2.3439505100250244,0,199,
,0,234,0.1137000024318695
2.2933249473571777,1,249,
2.369019031524658,1,299,
2.29119873046875,1,349,
2.283723831176758,1,399,
2.3234686851501465,1,449,
,1,469,0.11959999799728394
2.3043324947357178,2,499,
2.321579933166504,2,549,
2.3070616722106934,2,599,
2.2762720584869385,2,649,
2.2756876945495605,2,699,
,2,704,0.18729999661445618
2.259211540222168,3,749,
2.2946555614471436,3,799,
2.2619166374206543,3,849,
2.267256736755371,3,899,
,3,939,0.11389999836683273
2.2891173362731934,4,949,
2.254667282104492,4,999,
2.2460122108459473,4,1049,
2.2650067806243896,4,1099,
2.225818157196045,4,1149,
,4,1174,0.18970000743865967
2.290273427963257,5,1199,
2.247666120529175,5,1249,
2.245809555053711,5,1299,
2.2276268005371094,5,1349,
2.215385913848877,5,1399,
,5,1409,0.1412000060081482
2.239936113357544,6,1449,
2.2125356197357178,6,1499,
2.223846435546875,6,1549,
2.2020747661590576,6,1599,
,6,1644,0.16259999573230743
2.1929750442504883,7,1649,
2.15521502494812,7,1699,
2.2111074924468994,7,1749,
2.154099941253662,7,1799,
2.1515493392944336,7,1849,
,7,1879,0.13779999315738678
2.230736494064331,8,1899,
2.1893179416656494,8,1949,
2.1727609634399414,8,1999,
2.1657323837280273,8,2049,
2.141063690185547,8,2099,
,8,2114,0.2076999992132187
2.1676080226898193,9,2149,
2.175919771194458,9,2199,
2.163724660873413,9,2249,
2.161689281463623,9,2299,
2.112124443054199,9,2349,
,9,2349,0.3377000093460083
2.1105544567108154,10,2399,
2.091933250427246,10,2449,
2.107725143432617,10,2499,
2.112959861755371,10,2549,
,10,2584,0.15880000591278076
2.110905408859253,11,2599,
2.0837109088897705,11,2649,
2.0900321006774902,11,2699,
2.1161081790924072,11,2749,
2.0568675994873047,11,2799,
,11,2819,0.2969000041484833
2.0364744663238525,12,2849,
2.0323598384857178,12,2899,
2.0465357303619385,12,2949,
2.1008896827697754,12,2999,
2.0007729530334473,12,3049,
,12,3054,0.257099986076355
1.974866509437561,13,3099,
2.0004541873931885,13,3149,
1.9928478002548218,13,3199,
1.9928920269012451,13,3249,
,13,3289,0.3571999967098236
1.998732566833496,14,3299,
2.0057716369628906,14,3349,
1.9535893201828003,14,3399,
1.93892502784729,14,3449,
1.9206629991531372,14,3499,
,14,3524,0.3797000050544739
2.060603618621826,15,3549,
1.8815805912017822,15,3599,
1.962731122970581,15,3649,
1.8271334171295166,15,3699,
1.9195621013641357,15,3749,
,15,3759,0.23029999434947968
1.9866472482681274,16,3799,
1.9201552867889404,16,3849,
1.9350043535232544,16,3899,
1.8864414691925049,16,3949,
,16,3994,0.4056999981403351
1.8473395109176636,17,3999,
1.7633640766143799,17,4049,
1.8630177974700928,17,4099,
1.846310019493103,17,4149,
1.8283119201660156,17,4199,
,17,4229,0.40639999508857727
1.881996989250183,18,4249,
1.8844221830368042,18,4299,
1.8684011697769165,18,4349,
1.8967065811157227,18,4399,
1.7475097179412842,18,4449,
,18,4464,0.3296000063419342
1.7577582597732544,19,4499,
1.8231287002563477,19,4549,
1.7951020002365112,19,4599,
1.8435667753219604,19,4649,
1.789755940437317,19,4699,
,19,4699,0.4406000077724457
1.744713544845581,20,4749,
1.8509050607681274,20,4799,
1.7464858293533325,20,4849,
1.8706333637237549,20,4899,
,20,4934,0.42010000348091125
1.8087714910507202,21,4949,
1.7950702905654907,21,4999,
1.7591736316680908,21,5049,
1.7593276500701904,21,5099,
1.766266107559204,21,5149,
,21,5169,0.448199987411499
1.785887360572815,22,5199,
1.6787080764770508,22,5249,
1.8430781364440918,22,5299,
1.7463130950927734,22,5349,
1.7221249341964722,22,5399,
