cls_loss,epoch,step,val_acc
0.7339356541633606,0,49,
0.37800097465515137,0,99,
0.3057747483253479,0,149,
0.31719163060188293,0,199,
,0,234,0.9138000011444092
0.3063032031059265,1,249,
0.3443073332309723,1,299,
0.27379271388053894,1,349,
0.2972498834133148,1,399,
0.2689213454723358,1,449,
,1,469,0.932200014591217
0.18520882725715637,2,499,
0.22579306364059448,2,549,
0.24864569306373596,2,599,
0.15480616688728333,2,649,
0.18050751090049744,2,699,
,2,704,0.9444000124931335
0.19582325220108032,3,749,
0.22959573566913605,3,799,
0.1762324720621109,3,849,
0.18493926525115967,3,899,
,3,939,0.9527000188827515
0.17717482149600983,4,949,
0.17833831906318665,4,999,
0.19230961799621582,4,1049,
0.15914911031723022,4,1099,
0.1554689258337021,4,1149,
,4,1174,0.9556999802589417
