cls_loss,epoch,step,val_acc
0.841206967830658,0,49,
0.4377376437187195,0,99,
0.4107968509197235,0,149,
0.27918994426727295,0,199,
,0,234,0.9186000227928162
0.3073446750640869,1,249,
0.2883179485797882,1,299,
0.2583014667034149,1,349,
0.2661506235599518,1,399,
0.19485045969486237,1,449,
,1,469,0.9391000270843506
0.19963102042675018,2,499,
0.258626788854599,2,549,
0.19258126616477966,2,599,
0.2435111552476883,2,649,
0.20568598806858063,2,699,
,2,704,0.951200008392334
0.18302442133426666,3,749,
0.14089249074459076,3,799,
0.2338499128818512,3,849,
0.16526509821414948,3,899,
,3,939,0.9575999975204468
0.14955595135688782,4,949,
0.1077440157532692,4,999,
0.13026666641235352,4,1049,
0.12896975874900818,4,1099,
0.12684836983680725,4,1149,
,4,1174,0.9606000185012817
0.21981112658977509,5,1199,
0.18377362191677094,5,1249,
0.12579068541526794,5,1299,
0.13617949187755585,5,1349,
0.08880767971277237,5,1399,
,5,1409,0.9645000100135803
0.10691598802804947,6,1449,
0.09707716107368469,6,1499,
0.08201465755701065,6,1549,
0.08710142225027084,6,1599,
,6,1644,0.9690999984741211
0.0897732526063919,7,1649,
0.07698379456996918,7,1699,
0.1860971450805664,7,1749,
0.05498834326863289,7,1799,
0.15373443067073822,7,1849,
,7,1879,0.9702000021934509
0.08757034689188004,8,1899,
0.10111188143491745,8,1949,
0.13491807878017426,8,1999,
0.11268730461597443,8,2049,
0.08605486154556274,8,2099,
,8,2114,0.9710000157356262
0.0996248722076416,9,2149,
0.08663098514080048,9,2199,
0.1368817836046219,9,2249,
0.11252591013908386,9,2299,
0.14862343668937683,9,2349,
,9,2349,0.9736999869346619
0.057203732430934906,10,2399,
0.09988515824079514,10,2449,
0.11985708028078079,10,2499,
0.14993518590927124,10,2549,
,10,2584,0.9750999808311462
0.05137864127755165,11,2599,
0.08034712076187134,11,2649,
0.07661955058574677,11,2699,
0.09232212603092194,11,2749,
0.0741230770945549,11,2799,
,11,2819,0.975600004196167
0.11065061390399933,12,2849,
0.0576074942946434,12,2899,
0.09430693089962006,12,2949,
0.04645572975277901,12,2999,
0.04194166883826256,12,3049,
,12,3054,0.9763000011444092
0.04346534237265587,13,3099,
0.07369572669267654,13,3149,
0.09771888703107834,13,3199,
0.06763489544391632,13,3249,
,13,3289,0.9771999716758728
0.08095722645521164,14,3299,
0.06310228258371353,14,3349,
0.04793012514710426,14,3399,
0.08751684427261353,14,3449,
0.09247390925884247,14,3499,
,14,3524,0.9764999747276306
0.04998168721795082,15,3549,
0.05987689644098282,15,3599,
0.06546544283628464,15,3649,
0.024927746504545212,15,3699,
0.08437691628932953,15,3749,
,15,3759,0.9771999716758728
0.0914696753025055,16,3799,
0.05629410967230797,16,3849,
0.020526375621557236,16,3899,
0.10256544500589371,16,3949,
,16,3994,0.9785000085830688
0.031438056379556656,17,3999,
0.07033012807369232,17,4049,
0.06672772765159607,17,4099,
0.08928706496953964,17,4149,
0.10684043169021606,17,4199,
,17,4229,0.9782000184059143
0.04345572367310524,18,4249,
0.048246510326862335,18,4299,
0.12797433137893677,18,4349,
0.07345443218946457,18,4399,
0.06372813135385513,18,4449,
,18,4464,0.9782999753952026
0.07894930243492126,19,4499,
0.07303035259246826,19,4549,
0.07446872442960739,19,4599,
0.06262309104204178,19,4649,
0.06335765868425369,19,4699,
,19,4699,0.9779000282287598
0.031266096979379654,20,4749,
0.061634790152311325,20,4799,
0.03439391404390335,20,4849,
0.06235896795988083,20,4899,
,20,4934,0.9778000116348267
0.05217151343822479,21,4949,
0.06107330694794655,21,4999,
0.03694223240017891,21,5049,
0.045704152435064316,21,5099,
0.03936824947595596,21,5149,
,21,5169,0.9776999950408936
0.043053388595581055,22,5199,
0.050324615091085434,22,5249,
0.03254493698477745,22,5299,
0.06900463253259659,22,5349,
0.07224377989768982,22,5399,
,22,5404,0.9785000085830688
0.07926236838102341,23,5449,
0.03527311608195305,23,5499,
0.054630838334560394,23,5549,
0.04739866778254509,23,5599,
,23,5639,0.9765999913215637
0.042508698999881744,24,5649,
0.024609925225377083,24,5699,
0.08336596935987473,24,5749,
0.052722785621881485,24,5799,
0.024863701313734055,24,5849,
,24,5874,0.9772999882698059
0.043774597346782684,25,5899,
0.07215232402086258,25,5949,
0.06706003099679947,25,5999,
0.0583435595035553,25,6049,
0.04239765927195549,25,6099,
,25,6109,0.9785000085830688
0.0510210245847702,26,6149,
0.039321355521678925,26,6199,
0.04162190854549408,26,6249,
0.07450676709413528,26,6299,
,26,6344,0.9793999791145325
0.021339399740099907,27,6349,
0.04500466585159302,27,6399,
0.039482586085796356,27,6449,
0.061599571257829666,27,6499,
0.023699605837464333,27,6549,
,27,6579,0.9782000184059143
0.030130606144666672,28,6599,
0.04152712970972061,28,6649,
0.05196446180343628,28,6699,
0.07656308263540268,28,6749,
0.061865318566560745,28,6799,
,28,6814,0.9783999919891357
0.023140307515859604,29,6849,
0.043469130992889404,29,6899,
0.027050340548157692,29,6949,
0.016492528840899467,29,6999,
0.028610704466700554,29,7049,
,29,7049,0.978600025177002
0.036264847964048386,30,7099,
0.0846734493970871,30,7149,
0.017821967601776123,30,7199,
0.09417908638715744,30,7249,
,30,7284,0.979200005531311
0.039541345089673996,31,7299,
0.059261348098516464,31,7349,
0.04436303675174713,31,7399,
0.03557243570685387,31,7449,
0.06787706911563873,31,7499,
,31,7519,0.979200005531311
0.02430027164518833,32,7549,
0.04539300873875618,32,7599,
0.060169149190187454,32,7649,
0.11100675165653229,32,7699,
0.012905754148960114,32,7749,
,32,7754,0.9790999889373779
0.03512685373425484,33,7799,
0.04157252237200737,33,7849,
0.04281546175479889,33,7899,
0.06454265117645264,33,7949,
,33,7989,0.9789000153541565
0.06538829207420349,34,7999,
0.024202708154916763,34,8049,
0.02101689949631691,34,8099,
0.05443509668111801,34,8149,
0.025275414809584618,34,8199,
,34,8224,0.9782999753952026
0.027165520936250687,35,8249,
0.03401673212647438,35,8299,
0.08182581514120102,35,8349,
0.02641432173550129,35,8399,
0.06990157812833786,35,8449,
,35,8459,0.9782000184059143
0.019211014732718468,36,8499,
0.029352746903896332,36,8549,
0.04240943491458893,36,8599,
0.03305366262793541,36,8649,
,36,8694,0.9793000221252441
0.020898709073662758,37,8699,
0.037128206342458725,37,8749,
0.05919978395104408,37,8799,
0.05163930729031563,37,8849,
0.04086344316601753,37,8899,
,37,8929,0.978600025177002
0.037067774683237076,38,8949,
0.031543467193841934,38,8999,
0.05833151191473007,38,9049,
0.03636239096522331,38,9099,
0.034507546573877335,38,9149,
,38,9164,0.978600025177002
0.04625629261136055,39,9199,
0.09450094401836395,39,9249,
0.020685875788331032,39,9299,
0.043906208127737045,39,9349,
0.016051428392529488,39,9399,
,39,9399,0.9786999821662903
0.0511232353746891,40,9449,
0.09756028652191162,40,9499,
0.03883737698197365,40,9549,
0.03188132867217064,40,9599,
,40,9634,0.9796000123023987
0.027693362906575203,41,9649,
0.02011846750974655,41,9699,
0.029536480084061623,41,9749,
0.028367914259433746,41,9799,
0.0515175499022007,41,9849,
,41,9869,0.9775000214576721
0.04697034880518913,42,9899,
0.06947159767150879,42,9949,
0.02159566432237625,42,9999,
0.024276260286569595,42,10049,
0.029728418216109276,42,10099,
,42,10104,0.9785000085830688
0.05054925009608269,43,10149,
0.03499612957239151,43,10199,
0.03962622955441475,43,10249,
0.0218451339751482,43,10299,
,43,10339,0.978600025177002
0.04388488829135895,44,10349,
0.03269323334097862,44,10399,
0.0334584079682827,44,10449,
0.051432110369205475,44,10499,
0.05099707841873169,44,10549,
,44,10574,0.9778000116348267
0.015619923360645771,45,10599,
0.021715432405471802,45,10649,
0.017245180904865265,45,10699,
0.01578006148338318,45,10749,
0.054023999720811844,45,10799,
,45,10809,0.9790999889373779
0.014791316352784634,46,10849,
0.02987826056778431,46,10899,
0.012219739146530628,46,10949,
0.04713689908385277,46,10999,
,46,11044,0.9790999889373779
0.03280432149767876,47,11049,
0.033189162611961365,47,11099,
0.007841548882424831,47,11149,
0.00844656117260456,47,11199,
0.043345674872398376,47,11249,
,47,11279,0.9783999919891357
0.0053079682402312756,48,11299,
0.02389916032552719,48,11349,
0.05435160547494888,48,11399,
0.035527121275663376,48,11449,
0.03365044295787811,48,11499,
,48,11514,0.9783999919891357
0.051364269107580185,49,11549,
0.00973301287740469,49,11599,
0.025161929428577423,49,11649,
0.041827186942100525,49,11699,
0.05266237258911133,49,11749,
,49,11749,0.9793000221252441
