cls_loss,epoch,step
0.6611343026161194,0,49
0.447069376707077,0,99
0.42411008477211,0,149
0.3515290915966034,0,199
0.3383227586746216,1,249
0.24729357659816742,1,299
0.2890445291996002,1,349
0.2893359959125519,1,399
0.17845067381858826,1,449
