cls_loss,epoch,step,val_acc
0.7012087106704712,0,49,
0.3961290419101715,0,99,
0.3510241210460663,0,149,
0.29241082072257996,0,199,
,0,234,0.9150000214576721
0.26271018385887146,1,249,
0.27749407291412354,1,299,
0.2903280258178711,1,349,
0.2314700186252594,1,399,
0.2192104309797287,1,449,
,1,469,0.9334999918937683
0.21487167477607727,2,499,
0.19312821328639984,2,549,
0.2154749035835266,2,599,
0.14903129637241364,2,649,
0.2493571937084198,2,699,
,2,704,0.9452000260353088
0.19393816590309143,3,749,
0.21749663352966309,3,799,
0.16745926439762115,3,849,
0.18938645720481873,3,899,
,3,939,0.9531000256538391
0.15875262022018433,4,949,
0.23148052394390106,4,999,
0.17436029016971588,4,1049,
0.1782943308353424,4,1099,
0.13251833617687225,4,1149,
,4,1174,0.9556000232696533
