cls_loss,epoch,step
0.7944080829620361,0,49
0.4912780523300171,0,99
0.350104421377182,0,149
0.2556309103965759,0,199
0.20945751667022705,1,249
0.2766833007335663,1,299
0.2503051459789276,1,349
0.262587308883667,1,399
0.26270297169685364,1,449
0.2525327205657959,2,499
0.19931653141975403,2,549
0.19872957468032837,2,599
0.24135714769363403,2,649
0.21631638705730438,2,699
