cls_loss,epoch,step
0.9292214512825012,0,49
0.6057443618774414,0,99
0.6426663994789124,0,149
0.516998827457428,0,199
0.5173722505569458,1,249
0.5064818859100342,1,299
0.5483570098876953,1,349
0.44026875495910645,1,399
0.38997673988342285,1,449
