cls_loss,epoch,step
0.04318320378661156,21,4949
0.0769222155213356,21,4999
0.0588550791144371,21,5049
0.040395915508270264,21,5099
0.0344846285879612,21,5149
0.04979729279875755,22,5199
0.052368953824043274,22,5249
0.08003520220518112,22,5299
0.05918753147125244,22,5349
0.06722643226385117,22,5399
0.02622237615287304,23,5449
0.09276610612869263,23,5499
0.07205647230148315,23,5549
0.05045083165168762,23,5599
0.026574909687042236,24,5649
0.06129810959100723,24,5699
0.08040430396795273,24,5749
0.04027609899640083,24,5799
0.02549617923796177,24,5849
0.017520973458886147,25,5899
0.05753134563565254,25,5949
0.07388471812009811,25,5999
0.08110830932855606,25,6049
0.06048041582107544,25,6099
0.03383730724453926,26,6149
0.02077954076230526,26,6199
0.04272361099720001,26,6249
0.08951782435178757,26,6299
0.017446406185626984,27,6349
0.04695183411240578,27,6399
0.03139061480760574,27,6449
0.07387646287679672,27,6499
0.016849903389811516,27,6549
0.07325416058301926,28,6599
0.0321618914604187,28,6649
0.0546407625079155,28,6699
0.06246946007013321,28,6749
0.0705927237868309,28,6799
0.0213170126080513,29,6849
0.028851952403783798,29,6899
0.05916358530521393,29,6949
0.019108932465314865,29,6999
0.04242561385035515,29,7049
0.019880160689353943,30,7099
0.023220453411340714,30,7149
0.038435906171798706,30,7199
0.05255879461765289,30,7249
0.03362521529197693,31,7299
0.03331418335437775,31,7349
0.028925057500600815,31,7399
0.03013351373374462,31,7449
0.0438835509121418,31,7499
0.03517870604991913,32,7549
0.024075200781226158,32,7599
0.059564050287008286,32,7649
0.05932243540883064,32,7699
0.04961810261011124,32,7749
0.04088890552520752,33,7799
0.029466906562447548,33,7849
0.0207877978682518,33,7899
0.028471486642956734,33,7949
0.03011324070394039,34,7999
0.03106348030269146,34,8049
0.05141698569059372,34,8099
0.04991393908858299,34,8149
0.028390424326062202,34,8199
0.025908196344971657,35,8249
0.014689321629703045,35,8299
0.01686726324260235,35,8349
0.039580490440130234,35,8399
0.030988801270723343,35,8449
0.02592644840478897,36,8499
0.03428231179714203,36,8549
0.03776750713586807,36,8599
0.06208691745996475,36,8649
0.024575335904955864,37,8699
0.012426462955772877,37,8749
0.03305651247501373,37,8799
0.026231782510876656,37,8849
0.0673922598361969,37,8899
0.04606575146317482,38,8949
0.03423565253615379,38,8999
0.02156532183289528,38,9049
0.05129935219883919,38,9099
0.04752016440033913,38,9149
0.03778834640979767,39,9199
0.01148372981697321,39,9249
0.022224506363272667,39,9299
0.024708332493901253,39,9349
0.03156327083706856,39,9399
0.04781082645058632,40,9449
0.04078475013375282,40,9499
0.03236579895019531,40,9549
0.02816643938422203,40,9599
0.018918335437774658,41,9649
0.029265867546200752,41,9699
0.015241783112287521,41,9749
0.024059640243649483,41,9799
0.013630797155201435,41,9849
0.017014650627970695,42,9899
0.03165204077959061,42,9949
0.031315676867961884,42,9999
0.0366133376955986,42,10049
0.030997494235634804,42,10099
0.02260615862905979,43,10149
0.02739277109503746,43,10199
0.03010895662009716,43,10249
0.04345226660370827,43,10299
0.021776903420686722,44,10349
0.01571081206202507,44,10399
0.05830099433660507,44,10449
0.0557587593793869,44,10499
0.04963959753513336,44,10549
0.030806956812739372,45,10599
0.04184405133128166,45,10649
0.03076130524277687,45,10699
0.027579542249441147,45,10749
0.04606354236602783,45,10799
0.0360245518386364,46,10849
0.025970788672566414,46,10899
0.054324667900800705,46,10949
0.06877630949020386,46,10999
0.022443098947405815,47,11049
0.022138310596346855,47,11099
0.042929913848638535,47,11149
0.023027367889881134,47,11199
0.03311866894364357,47,11249
0.03611743450164795,48,11299
0.0351250022649765,48,11349
0.009182721376419067,48,11399
0.009927095845341682,48,11449
0.023297099396586418,48,11499
0.028805116191506386,49,11549
0.05056275799870491,49,11599
0.031082989647984505,49,11649
0.07405257970094681,49,11699
0.04280984774231911,49,11749
