cls_loss,epoch,step,val_acc
0.6662654280662537,0,49,
0.4884536862373352,0,99,
0.42057183384895325,0,149,
0.30663353204727173,0,199,
,0,234,0.9114999771118164
0.3990488648414612,1,249,
0.23975324630737305,1,299,
0.30159807205200195,1,349,
0.2211792916059494,1,399,
0.2172955572605133,1,449,
,1,469,0.933899998664856
0.20771436393260956,2,499,
0.22776974737644196,2,549,
0.19490690529346466,2,599,
0.14560584723949432,2,649,
0.22926878929138184,2,699,
,2,704,0.9444000124931335
0.17991936206817627,3,749,
0.15868331491947174,3,799,
0.19914379715919495,3,849,
0.18994253873825073,3,899,
,3,939,0.9496999979019165
0.26291772723197937,4,949,
0.17072848975658417,4,999,
0.20288531482219696,4,1049,
0.15026229619979858,4,1099,
0.16867344081401825,4,1149,
,4,1174,0.954800009727478
0.12630461156368256,5,1199,
0.15057921409606934,5,1249,
0.18394891917705536,5,1299,
0.1510455459356308,5,1349,
0.12677380442619324,5,1399,
,5,1409,0.9595000147819519
0.14343658089637756,6,1449,
0.1771250218153,6,1499,
0.13439057767391205,6,1549,
0.11337142437696457,6,1599,
,6,1644,0.9610999822616577
0.13319242000579834,7,1649,
0.12838168442249298,7,1699,
0.1314300000667572,7,1749,
0.08963850885629654,7,1799,
0.1136116087436676,7,1849,
,7,1879,0.9634000062942505
0.07065463811159134,8,1899,
0.08967345207929611,8,1949,
0.10679671913385391,8,1999,
0.15521839261054993,8,2049,
0.1082528680562973,8,2099,
,8,2114,0.9631999731063843
0.13974162936210632,9,2149,
0.06871810555458069,9,2199,
0.06278102844953537,9,2249,
0.13334009051322937,9,2299,
0.05133235082030296,9,2349,
,9,2349,0.9642000198364258
