cls_loss,epoch,step
0.7675554752349854,0,49
0.3915199041366577,0,99
0.29498860239982605,0,149
0.2808442711830139,0,199
0.253497451543808,1,249
0.3172733783721924,1,299
0.2768305838108063,1,349
0.2529575526714325,1,399
0.2186099886894226,1,449
0.17867489159107208,2,499
0.16888391971588135,2,549
0.19466829299926758,2,599
0.18369638919830322,2,649
0.15303388237953186,2,699
