cls_loss,epoch,step,val_acc
0.8423567414283752,0,49,
0.3984799385070801,0,99,
0.3992999494075775,0,149,
0.3143703043460846,0,199,
,0,234,0.9172999858856201
0.2980312705039978,1,249,
0.30011630058288574,1,299,
0.22634178400039673,1,349,
0.20978975296020508,1,399,
0.2800484895706177,1,449,
,1,469,0.9343000054359436
0.1468922644853592,2,499,
0.19893935322761536,2,549,
0.18057887256145477,2,599,
0.23726123571395874,2,649,
0.21185660362243652,2,699,
,2,704,0.9467999935150146
0.1510959267616272,3,749,
0.1874239146709442,3,799,
0.1352413296699524,3,849,
0.2632715702056885,3,899,
,3,939,0.9555000066757202
0.129860982298851,4,949,
0.1069798469543457,4,999,
0.12444572150707245,4,1049,
0.12406371533870697,4,1099,
0.20345649123191833,4,1149,
,4,1174,0.961899995803833
