cls_loss,epoch,step,val_acc
0.7640377879142761,0,49,
0.4240187108516693,0,99,
0.2821371853351593,0,149,
0.3157535195350647,0,199,
,0,234,0.9236000180244446
0.22346389293670654,1,249,
0.28801020979881287,1,299,
0.2203272432088852,1,349,
0.30535024404525757,1,399,
0.25283071398735046,1,449,
,1,469,0.9429000020027161
0.20089519023895264,2,499,
0.22927914559841156,2,549,
0.2355368286371231,2,599,
0.18571113049983978,2,649,
0.22093234956264496,2,699,
,2,704,0.951200008392334
0.17744261026382446,3,749,
0.14915157854557037,3,799,
0.16603553295135498,3,849,
0.14183855056762695,3,899,
,3,939,0.9556000232696533
