cls_loss,epoch,step,val_acc
2.310811758041382,0,49,
2.2872889041900635,0,99,
2.2986252307891846,0,149,
2.307265281677246,0,199,
,0,234,0.11140000075101852
2.298409938812256,1,249,
2.351524591445923,1,299,
2.3023054599761963,1,349,
2.2790238857269287,1,399,
2.2702667713165283,1,449,
,1,469,0.1193000003695488
2.2622287273406982,2,499,
2.2843379974365234,2,549,
2.3051140308380127,2,599,
2.243314504623413,2,649,
2.2524099349975586,2,699,
,2,704,0.10279999673366547
2.2849693298339844,3,749,
2.3051340579986572,3,799,
2.2549827098846436,3,849,
2.2254245281219482,3,899,
,3,939,0.18230000138282776
2.234597682952881,4,949,
2.2507755756378174,4,999,
2.227140188217163,4,1049,
2.2646520137786865,4,1099,
2.230557680130005,4,1149,
,4,1174,0.25440001487731934
2.188587188720703,5,1199,
2.2446401119232178,5,1249,
2.2307422161102295,5,1299,
2.1985244750976562,5,1349,
2.2144365310668945,5,1399,
,5,1409,0.2062000036239624
2.2254300117492676,6,1449,
2.2034809589385986,6,1499,
2.174781322479248,6,1549,
2.1310338973999023,6,1599,
,6,1644,0.219200000166893
2.1834216117858887,7,1649,
2.1722288131713867,7,1699,
2.1851072311401367,7,1749,
2.1744885444641113,7,1799,
2.17033052444458,7,1849,
,7,1879,0.2515999972820282
2.1202712059020996,8,1899,
2.1493520736694336,8,1949,
2.1438708305358887,8,1999,
2.1078500747680664,8,2049,
2.1030561923980713,8,2099,
,8,2114,0.21320000290870667
2.1688997745513916,9,2149,
2.115325689315796,9,2199,
2.0377352237701416,9,2249,
2.1096808910369873,9,2299,
2.061720609664917,9,2349,
,9,2349,0.2214999943971634
2.1923134326934814,10,2399,
2.065885305404663,10,2449,
2.006518602371216,10,2499,
2.0852231979370117,10,2549,
,10,2584,0.27300000190734863
2.1270036697387695,11,2599,
1.9819855690002441,11,2649,
1.9714574813842773,11,2699,
2.030543565750122,11,2749,
2.075068712234497,11,2799,
,11,2819,0.22550000250339508
2.0237481594085693,12,2849,
