cls_loss,epoch,step,val_acc
0.7339797019958496,0,49,
0.4872613847255707,0,99,
0.3579030930995941,0,149,
0.34620705246925354,0,199,
,0,234,0.9138000011444092
0.3418217599391937,1,249,
0.2477991282939911,1,299,
0.24359527230262756,1,349,
0.24774032831192017,1,399,
0.1788531094789505,1,449,
,1,469,0.9351999759674072
0.2036910355091095,2,499,
0.20438173413276672,2,549,
0.24197179079055786,2,599,
0.25830236077308655,2,649,
0.15726734697818756,2,699,
,2,704,0.9455000162124634
0.17903849482536316,3,749,
0.11188975721597672,3,799,
0.12125697731971741,3,849,
0.18433983623981476,3,899,
,3,939,0.9524000287055969
