cls_loss,epoch,step
0.8093487620353699,0,49
0.4603475332260132,0,99
0.3526732921600342,0,149
0.36847347021102905,0,199
0.2325168251991272,1,249
0.24823638796806335,1,299
0.23775075376033783,1,349
0.22299684584140778,1,399
0.2503012418746948,1,449
0.17865318059921265,2,499
0.16212183237075806,2,549
0.15093904733657837,2,599
0.25086116790771484,2,649
0.19685721397399902,2,699
0.14599665999412537,3,749
0.21282295882701874,3,799
0.15284624695777893,3,849
0.10846149921417236,3,899
0.13485324382781982,4,949
0.17729946970939636,4,999
0.13295383751392365,4,1049
0.1465417444705963,4,1099
0.17659024894237518,4,1149
0.17600934207439423,5,1199
0.1278698742389679,5,1249
0.07649078965187073,5,1299
0.09175880253314972,5,1349
0.13441850244998932,5,1399
0.12159927934408188,6,1449
0.1300060898065567,6,1499
0.09291935712099075,6,1549
0.17355453968048096,6,1599
0.12767736613750458,7,1649
0.09186676144599915,7,1699
0.0932772308588028,7,1749
0.14034579694271088,7,1799
0.08780356496572495,7,1849
0.10620301216840744,8,1899
0.05388077720999718,8,1949
0.09722467511892319,8,1999
0.12426460534334183,8,2049
0.10473616421222687,8,2099
0.07609669864177704,9,2149
0.06322276592254639,9,2199
0.13058830797672272,9,2249
0.11033889651298523,9,2299
0.04331864044070244,9,2349
0.05268934369087219,10,2399
0.07048116624355316,10,2449
0.05318767949938774,10,2499
0.08588672429323196,10,2549
0.07014962285757065,11,2599
0.09176626801490784,11,2649
0.051895055919885635,11,2699
0.1309669464826584,11,2749
0.03974570333957672,11,2799
0.1367107480764389,12,2849
0.11393419653177261,12,2899
0.06600121408700943,12,2949
0.058329883962869644,12,2999
0.08367818593978882,12,3049
0.05026443302631378,13,3099
0.05940984562039375,13,3149
0.07511096447706223,13,3199
0.0924697294831276,13,3249
0.1260080635547638,14,3299
0.06594423204660416,14,3349
0.11977940797805786,14,3399
0.07108613103628159,14,3449
0.049264851957559586,14,3499
0.04950765147805214,15,3549
0.053099874407052994,15,3599
0.0594012476503849,15,3649
0.052737344056367874,15,3699
