cls_loss,epoch,step,val_acc
0.920059323310852,0,49,
0.5682095885276794,0,99,
0.42146095633506775,0,149,
0.41397303342819214,0,199,
,0,234,0.8978000283241272
0.37134796380996704,1,249,
0.32120004296302795,1,299,
0.2556229531764984,1,349,
0.23360836505889893,1,399,
0.28371161222457886,1,449,
,1,469,0.920199990272522
0.3134741187095642,2,499,
0.317996084690094,2,549,
0.23528838157653809,2,599,
0.21829462051391602,2,649,
0.2419152706861496,2,699,
,2,704,0.9329000115394592
0.25053396821022034,3,749,
0.22144122421741486,3,799,
0.24378670752048492,3,849,
0.22434301674365997,3,899,
,3,939,0.9381999969482422
0.2044103741645813,4,949,
0.2524523138999939,4,999,
0.2553083300590515,4,1049,
0.18131481111049652,4,1099,
0.21346330642700195,4,1149,
,4,1174,0.9440000057220459
0.2560306191444397,5,1199,
0.12287936359643936,5,1249,
0.1662192940711975,5,1299,
0.2759915292263031,5,1349,
0.1789635270833969,5,1399,
,5,1409,0.949999988079071
0.13510674238204956,6,1449,
0.1370408535003662,6,1499,
0.1686689853668213,6,1549,
0.16499283909797668,6,1599,
,6,1644,0.9516000151634216
0.13797833025455475,7,1649,
0.2230687439441681,7,1699,
0.10450104624032974,7,1749,
0.12917517125606537,7,1799,
0.13553592562675476,7,1849,
,7,1879,0.9553999900817871
0.15782302618026733,8,1899,
0.19044557213783264,8,1949,
0.16302654147148132,8,1999,
0.17208331823349,8,2049,
0.22635146975517273,8,2099,
,8,2114,0.9571999907493591
0.11162267625331879,9,2149,
0.13765038549900055,9,2199,
0.1639929860830307,9,2249,
0.11092878878116608,9,2299,
0.19638262689113617,9,2349,
,9,2349,0.9595000147819519
0.15244551002979279,10,2399,
0.17603003978729248,10,2449,
0.11399974673986435,10,2499,
0.08700554072856903,10,2549,
,10,2584,0.9613999724388123
0.07461146265268326,11,2599,
0.12451167404651642,11,2649,
0.15924060344696045,11,2699,
0.10660705715417862,11,2749,
0.15219303965568542,11,2799,
,11,2819,0.9624000191688538
0.07546279579401016,12,2849,
0.11351660639047623,12,2899,
0.14698606729507446,12,2949,
0.08809206634759903,12,2999,
0.0954924076795578,12,3049,
,12,3054,0.9645000100135803
0.22621524333953857,13,3099,
0.10370790213346481,13,3149,
0.13589580357074738,13,3199,
0.10593050718307495,13,3249,
,13,3289,0.9643999934196472
0.09684298932552338,14,3299,
0.14036807417869568,14,3349,
0.12278059870004654,14,3399,
0.14721831679344177,14,3449,
0.15185481309890747,14,3499,
,14,3524,0.9661999940872192
0.09552788734436035,15,3549,
0.16244639456272125,15,3599,
0.09190699458122253,15,3649,
0.09928187727928162,15,3699,
0.09472886472940445,15,3749,
,15,3759,0.9677000045776367
0.07532505691051483,16,3799,
0.09510461986064911,16,3849,
0.2044956237077713,16,3899,
0.07885559648275375,16,3949,
,16,3994,0.9667999744415283
0.14151550829410553,17,3999,
0.09439712017774582,17,4049,
0.09267517924308777,17,4099,
0.09747947007417679,17,4149,
0.08977389335632324,17,4199,
,17,4229,0.96670001745224
0.10549895465373993,18,4249,
0.10186812281608582,18,4299,
0.11115846782922745,18,4349,
0.10021091997623444,18,4399,
0.07722219824790955,18,4449,
,18,4464,0.9678999781608582
0.1105416864156723,19,4499,
0.10602346807718277,19,4549,
0.11332106590270996,19,4599,
0.07887744903564453,19,4649,
0.08254532516002655,19,4699,
,19,4699,0.968500018119812
0.1602870374917984,20,4749,
0.056075744330883026,20,4799,
0.07216953486204147,20,4849,
0.12173745781183243,20,4899,
,20,4934,0.968999981880188
0.11189858615398407,21,4949,
0.14606653153896332,21,4999,
0.12252432852983475,21,5049,
0.09459204971790314,21,5099,
0.09336736798286438,21,5149,
,21,5169,0.9700999855995178
0.07185446470975876,22,5199,
0.11621007323265076,22,5249,
0.07607578486204147,22,5299,
0.0806904286146164,22,5349,
0.09450305253267288,22,5399,
,22,5404,0.9674999713897705
0.06733287125825882,23,5449,
0.08881334215402603,23,5499,
0.11581940948963165,23,5549,
0.14402122795581818,23,5599,
,23,5639,0.97079998254776
0.0998239815235138,24,5649,
0.12512315809726715,24,5699,
0.06326985359191895,24,5749,
0.1092749759554863,24,5799,
0.09151682257652283,24,5849,
,24,5874,0.9704999923706055
0.0706530436873436,25,5899,
0.053700633347034454,25,5949,
0.09327879548072815,25,5999,
0.0934956967830658,25,6049,
0.0679599717259407,25,6099,
,25,6109,0.9708999991416931
0.09172900766134262,26,6149,
0.10008060932159424,26,6199,
0.06739291548728943,26,6249,
0.05369867384433746,26,6299,
,26,6344,0.9715999960899353
0.05019441992044449,27,6349,
0.08022575080394745,27,6399,
0.10669030994176865,27,6449,
0.09820859879255295,27,6499,
0.0895175114274025,27,6549,
,27,6579,0.9710999727249146
0.09500696510076523,28,6599,
