cls_loss,epoch,step,val_acc
0.7013403177261353,0,49,
0.3620257079601288,0,99,
0.30304670333862305,0,149,
0.30554458498954773,0,199,
,0,234,0.920199990272522
0.3213888704776764,1,249,
0.2478349208831787,1,299,
0.26646631956100464,1,349,
0.22885186970233917,1,399,
0.3877427875995636,1,449,
,1,469,0.9395999908447266
0.23115162551403046,2,499,
0.20908123254776,2,549,
0.189144566655159,2,599,
0.22959306836128235,2,649,
0.1980099081993103,2,699,
,2,704,0.9506999850273132
0.19625148177146912,3,749,
0.19289253652095795,3,799,
0.1747109740972519,3,849,
0.20722122490406036,3,899,
,3,939,0.9562000036239624
0.20059974491596222,4,949,
0.1052161306142807,4,999,
0.1705414205789566,4,1049,
0.13490526378154755,4,1099,
0.1090213730931282,4,1149,
,4,1174,0.9605000019073486
0.10932708531618118,5,1199,
0.12158793956041336,5,1249,
0.12736466526985168,5,1299,
0.12882399559020996,5,1349,
0.12462439388036728,5,1399,
,5,1409,0.9635999798774719
0.11781688034534454,6,1449,
0.1324019879102707,6,1499,
0.12169057875871658,6,1549,
0.10803570598363876,6,1599,
,6,1644,0.963100016117096
0.11082679033279419,7,1649,
0.0987340435385704,7,1699,
0.10962700843811035,7,1749,
0.11096633225679398,7,1799,
0.11510347574949265,7,1849,
,7,1879,0.9656999707221985
0.05287172272801399,8,1899,
0.08693073689937592,8,1949,
0.12455864995718002,8,1999,
0.09214011579751968,8,2049,
0.10012583434581757,8,2099,
,8,2114,0.9648000001907349
0.07721418142318726,9,2149,
0.08242707699537277,9,2199,
0.11603863537311554,9,2249,
0.10416720807552338,9,2299,
0.18002153933048248,9,2349,
,9,2349,0.9674000144004822
