cls_loss,epoch,step,val_acc
0.8361291289329529,0,49,
0.4184223711490631,0,99,
0.3279070258140564,0,149,
0.31456196308135986,0,199,
,0,234,0.921999990940094
0.3502901792526245,1,249,
0.2868577241897583,1,299,
0.22756841778755188,1,349,
0.15784449875354767,1,399,
0.25052520632743835,1,449,
,1,469,0.9402999877929688
0.23363682627677917,2,499,
0.21840837597846985,2,549,
0.255422443151474,2,599,
0.18292051553726196,2,649,
0.1857209950685501,2,699,
,2,704,0.9502000212669373
0.16054919362068176,3,749,
0.14713972806930542,3,799,
0.149384006857872,3,849,
0.13586242496967316,3,899,
,3,939,0.9588000178337097
0.15446646511554718,4,949,
0.15373897552490234,4,999,
0.1300770342350006,4,1049,
0.1600399613380432,4,1099,
0.1267046183347702,4,1149,
,4,1174,0.9628000259399414
