cls_loss,epoch,step,val_acc
0.8622250556945801,0,49,
0.5047423243522644,0,99,
0.44550424814224243,0,149,
0.3013579249382019,0,199,
,0,234,0.9063000082969666
0.3069864511489868,1,249,
0.33101242780685425,1,299,
0.2268853634595871,1,349,
0.217300683259964,1,399,
0.32701921463012695,1,449,
,1,469,0.9284999966621399
0.22769002616405487,2,499,
0.20726129412651062,2,549,
0.3149969279766083,2,599,
0.22162920236587524,2,649,
0.1673574000597,2,699,
,2,704,0.9442999958992004
0.22783321142196655,3,749,
0.20887257158756256,3,799,
0.1556137204170227,3,849,
0.2764328718185425,3,899,
,3,939,0.9485999941825867
0.14730879664421082,4,949,
0.1722528338432312,4,999,
0.2653703987598419,4,1049,
0.1978985220193863,4,1099,
0.12169451266527176,4,1149,
,4,1174,0.954200029373169
0.1466176062822342,5,1199,
0.17277687788009644,5,1249,
0.11259452998638153,5,1299,
0.16438892483711243,5,1349,
0.1371988207101822,5,1399,
,5,1409,0.9599000215530396
0.16361160576343536,6,1449,
0.19235463440418243,6,1499,
0.15930531919002533,6,1549,
0.09847474843263626,6,1599,
,6,1644,0.9623000025749207
0.09497885406017303,7,1649,
0.1217103973031044,7,1699,
0.0988224595785141,7,1749,
0.12061489373445511,7,1799,
0.14047841727733612,7,1849,
,7,1879,0.9642000198364258
0.12465665489435196,8,1899,
0.11568713188171387,8,1949,
0.0841931402683258,8,1999,
0.11479094624519348,8,2049,
0.15417425334453583,8,2099,
,8,2114,0.9648000001907349
0.1540641486644745,9,2149,
0.10960056632757187,9,2199,
0.09267966449260712,9,2249,
0.07640573382377625,9,2299,
0.1315852403640747,9,2349,
,9,2349,0.965399980545044
