cls_loss,epoch,step
0.8983766436576843,0,49
0.44255131483078003,0,99
0.36717337369918823,0,149
0.30098310112953186,0,199
0.23526278138160706,1,249
0.27730998396873474,1,299
0.23836156725883484,1,349
0.2891506850719452,1,399
0.24505658447742462,1,449
0.2326006293296814,2,499
0.18733416497707367,2,549
0.20534048974514008,2,599
0.149572491645813,2,649
0.24355316162109375,2,699
