ae_loss,epoch,step
0.06827089935541153,0,49
0.05880265310406685,0,99
0.04761603847146034,0,149
0.03653432056307793,0,199
0.031808555126190186,1,249
0.0281150471419096,1,299
0.02525707148015499,1,349
0.023757508024573326,1,399
0.02261008508503437,1,449
0.019597617909312248,2,499
0.01826801523566246,2,549
0.017290029674768448,2,599
0.01769213192164898,2,649
0.016659066081047058,2,699
0.016157854348421097,3,749
0.014726548455655575,3,799
0.01454789936542511,3,849
0.013702122494578362,3,899
0.013373051770031452,4,949
0.012877412140369415,4,999
0.01291817519813776,4,1049
0.012668834999203682,4,1099
0.01138293743133545,4,1149
0.011576643213629723,5,1199
0.011416471563279629,5,1249
0.011558132246136665,5,1299
0.009962445124983788,5,1349
0.010941687040030956,5,1399
0.010319482535123825,6,1449
0.009496668353676796,6,1499
0.009699022397398949,6,1549
0.00988774560391903,6,1599
0.009218689985573292,7,1649
0.008882265537977219,7,1699
0.008938401006162167,7,1749
0.008518366143107414,7,1799
0.009070280008018017,7,1849
0.00738267507404089,8,1899
0.008046572096645832,8,1949
0.008243314921855927,8,1999
0.008555025793612003,8,2049
0.007975972257554531,8,2099
0.007659532129764557,9,2149
0.00809148047119379,9,2199
0.007434521336108446,9,2249
0.007821639999747276,9,2299
0.007531292736530304,9,2349
0.0070107621140778065,10,2399
0.007360429968684912,10,2449
0.007569887209683657,10,2499
0.007099314592778683,10,2549
0.007247410714626312,11,2599
0.007118544541299343,11,2649
0.007025830447673798,11,2699
0.006924774963408709,11,2749
0.00671254750341177,11,2799
0.0070842173881828785,12,2849
0.0064803664572536945,12,2899
0.00643523083999753,12,2949
0.006661681458353996,12,2999
0.006351687479764223,12,3049
0.00633497629314661,13,3099
0.006159565411508083,13,3149
0.006290744058787823,13,3199
0.005902236793190241,13,3249
0.005702926777303219,14,3299
0.005892870482057333,14,3349
0.005803328938782215,14,3399
0.005803134758025408,14,3449
0.006262099836021662,14,3499
0.005969353951513767,15,3549
0.006065505091100931,15,3599
0.005794246681034565,15,3649
0.005890746600925922,15,3699
0.0056206840090453625,15,3749
0.005658432375639677,16,3799
0.005073674488812685,16,3849
0.005575363524258137,16,3899
0.005526544060558081,16,3949
0.00516338599845767,17,3999
0.005787596572190523,17,4049
0.005489871371537447,17,4099
0.005352077540010214,17,4149
0.005231847520917654,17,4199
0.005188890267163515,18,4249
0.005353307351469994,18,4299
0.004983042366802692,18,4349
0.005247561261057854,18,4399
0.005021273158490658,18,4449
0.004886273294687271,19,4499
0.005212427582591772,19,4549
